,asin,name,Rating,date,verified,Title,Review,helpfulVotes,brand,item_title,url,image,overall_rating,reviewUrl,totalReviews,price,originalPrice
15345,B075FL4H89,Carradale,1,12-Apr-19,True,Dead after 1 year ;(,"I initially loved this phone (for reasons below), but after 12 months it just stopped working - buttons became unresponsive, calls not connecting, so essentially useless. Very disappointed. Initial Goodness: - bright colours - long battery life - Easy to make simple calls User interface was clunky - but for a simple, retro Nokia that seemed OK - it was a second ""dumb"" phone anyway.",1.0,Nokia,Nokia 3310 3G - Unlocked Single SIM Feature Phone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 2.4 Inch Screen - Charcoal,https://www.amazon.com/Nokia-3310-3G-Unlocked-T-Mobile/dp/B075FL4H89,https://m.media-amazon.com/images/I/71iQ4QgMchL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B075FL4H89,497,54.99,59.0
15337,B075FL4H89,lucy,1,12-Apr-18,True,"I thought I was getting a good product, had had a Nokia in the past","This phone has been nothing but a headache and a hassle to me. I thought I was getting a good product, had had a Nokia in the past. I have had this phone to the local phone store several times. They thought maybe it came with a bad battery. Won't hold a charge, no dial tone, won't do nothing but cut off when you try to make a call. it says fully charged and still won't work. Today I went back to another store (same phone company) and was told this phone will not work in the area I live in, because of company upgrades. It was advertised as a AT&T phone. Now I had to purchased another phone, that works GREAT, and you are telling me it's too late to return. Guess I will throw it in the trash! Waste of money.",10.0,Nokia,Nokia 3310 3G - Unlocked Single SIM Feature Phone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 2.4 Inch Screen - Charcoal,https://www.amazon.com/Nokia-3310-3G-Unlocked-T-Mobile/dp/B075FL4H89,https://m.media-amazon.com/images/I/71iQ4QgMchL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B075FL4H89,497,54.99,59.0
1783,B00A2V7ULY,TheRealDarknerd,1,12-Apr-13,False,No Bluetooth Keyboards Support & Poor UX,"I will try to keep this short, I found that this phone (and all Win8 Phones) do not support Bluetooth keyboards. I wanted to have a mini keyboard to use this to type some notes, as it has Office and OneNote. Both Nokia and AT&T hide this little known fact that all keyboards are not supported with Bluetooth, as Microsoft deemed it not important I suppose. I talked with folks at Microsoft Store, and they told me that users are just suppose to browse or touch up documents, not really create new content on the phone. There are numerous other problems (I'm sure cited by other users), and the many applications one would expect to be commonplace, either don't exist or have really flawed implementations, such as having a lot of UX design flaws and huge missing functionality. The list is so huge, I could write a book. One that stood out is using e-mail: You have to configure a new application per email (yahoo, gmail, etc.) and so it isn't integrated into one app. Additionally, you can ONLY have one application per type of account, so if you had two Yahoo accounts (one for spam, one for friends, etc.) then you can only choose one of them. Thus the Yahoo email app only works with one Yahoo account. So while other systems allow you to browse all your e-mail through a single application, Microsoft forces you to use a single application per e-mail account, and only one of the same account. Essentially, Microsoft violates the path of least surprise (using what we know to work well), has poor implementation with major gaps that lack functionality, and poor user interface and experience to boot across the board, especially in e-mail. Combine this the fact that you cannot use bluetooth keyboards (or other HID devices like joysticks) despite advertising bluetooth is support (and how they all sort of hide the fact from users), this leaves a very distasteful experience...",1.0,Nokia,"Nokia Lumia 920, Yellow 32GB (AT&T)",https://www.amazon.com/Nokia-Lumia-920-Yellow-32GB/dp/B00A2V7ULY,https://m.media-amazon.com/images/I/71kn06zWzvL._AC_UY218_ML3_.jpg,3.0,https://www.amazon.com/product-reviews/B00A2V7ULY,45,184.18,0.0
1756,B00A2V7BA4,TheRealDarknerd,1,12-Apr-13,False,No Bluetooth Keyboards & Bad User Experience,"I will try to keep this short, I found that this phone (and all Win8 Phones) do not support Bluetooth keyboards. I wanted to have a mini keyboard to use this to type some notes, as it has Office and OneNote. Both Nokia and AT&T hide this little known fact that all keyboards are not supported with Bluetooth, as Microsoft deemed it not important I suppose. I talked with folks at Microsoft Store, and they told me that users are just suppose to browse or touch up documents, not really create new content on the phone. There are numerous other problems (I'm sure cited by other users), and the many applications one would expect to be commonplace, either don't exist or have really flawed implementations, such as having a lot of UX design flaws and huge missing functionality. The list is so huge, I could write a book. One that stood out is using e-mail: You have to configure a new application per email (yahoo, gmail, etc.) and so it isn't integrated into one app. Additionally, you can ONLY have one application per type of account, so if you had two Yahoo accounts (one for spam, one for friends, etc.) then you can only choose one of them. Thus the Yahoo email app only works with one Yahoo account. And I should also note that the Yahoo sync is dysfunctional, it gets email sometime, and it cannot sync past emails. So while other systems allow you to browse all your e-mail through a single application, Microsoft forces you to use a single application per e-mail account, and only one of the same account. Essentially, Microsoft violates the path of least surprise (using what we know to work well), has poor implementation with major gaps that lack functionality, and poor user interface and experience to boot across the board, especially in e-mail. Combine this the fact that you cannot use bluetooth keyboards (or other HID devices like joysticks) despite advertising bluetooth is support (and how they all sort of hide the fact from users), this leaves a very distasteful experience...",4.0,Nokia,"Nokia Lumia 920, Black 32GB (AT&T)",https://www.amazon.com/Nokia-Lumia-920-Black-32GB/dp/B00A2V7BA4,https://m.media-amazon.com/images/I/61UTfUPGH1L._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B00A2V7BA4,468,209.67,0.0
22364,B07N11SM58,N. Trotter,1,11-Sep-19,False,"Warranty not Honored, DO NOT BUY","Nokia does NOT honor their warranty. My phone's usb c charger port was defective. I sent it in for repairs. Nokia sent it back without repairs claiming it was water damage. Yet when I took it into an independent shop, they showed me the port's activation sticker had NOT been exposed to water. My guess is that Nokia is swamped by warranty claims due to a known defect and simply mails the phone back, un repaired.. That said, it took almost a month for even that! Not the Nokia that I remember!",7.0,Nokia,"Nokia 9 PureView - Android 9.0 Pie - 128 GB - Single Sim Unlocked Smartphone (at&T/T-Mobile/Metropcs/Cricket/H2O) - 5.99"" QHD+ Screen - Qi Wireless Charging - Midnight Blue - U.S. Warranty",https://www.amazon.com/Nokia-PureView-Unlocked-Smartphone-T-Mobile/dp/B07N11SM58,https://m.media-amazon.com/images/I/51ls1kpJJsL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B07N11SM58,61,499.99,699.0
15310,B075FL4H89,Lola,5,11-Sep-18,True,HOLY BANANAS,"Okay seriously, this phone is really great for the people who want a social media/smart phone detox. Really easy to use besides texting obviously. Um, don't expect to send or receive pictures, you're back to certain amount of texting characters, don't expect to use internet or apps because the phone can't handle it, the sound quality is kind of funny sounding, camera is obviously a joke haha, um, OH, theres so many random apps like games that I wish I could get off of the phone but I guess I'm too stupid to figure that okay, jk. But seriously, I want those game apps off of this phone. But, if you're a lazy lady like me trying to get through school, get this phone. Heres to one year with no smart phone.",58.0,Nokia,Nokia 3310 3G - Unlocked Single SIM Feature Phone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 2.4 Inch Screen - Charcoal,https://www.amazon.com/Nokia-3310-3G-Unlocked-T-Mobile/dp/B075FL4H89,https://m.media-amazon.com/images/I/71iQ4QgMchL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B075FL4H89,497,54.99,59.0
19417,B07DDD8PNQ,R. Mahood,4,11-Sep-18,True,Great value phone,"Conclusion: Recommend as one of the better budget smartphones Purchased for non-tech spouse as replacement for fantastic but dated and limited Moto G. This Nokia is a very nice looking slim and thin unit. Dark blue and copper looks much richer than price. On to setup. Micro SIM from Moto didn't fit, so had to order nano SIM--no big deal but a day's delay. Two SIM slots are a bonus, but N/A for me. After charging, powered up, and initial setup for phone and Cricket network was intuitive, quick, and pretty much automatic. After logging into Google account, used Google phone transfer via Bluetooth which loaded most configurations and apps that were on old phone. Then, just a matter of app updates and additional personalization and the Nokia was on-line and ready. After a couple weeks' use, the transition has been practically painless. I installed a 16 Gb SD card and used the extend storage option, so total is 4x the amount the Moto G had, and our light usage didn't fill that one up. The Nokia is obviously much faster and there is no hint of performance lag with our pattern of use. Not into games or intensive graphics use. This phone does the basics well: phone and messages, browsing, email, and assorted personal interest apps. I researched phones a lot and this Nokia was the choice for slim size, adequate performance specs, features, and price. I read some of the common criticisms about the 3.1 model: e.g., no NFC, so-so camera, limited memory and storage. For someone who uses the advanced features of the flagship phones, certainly there is no comparison. This one fully meets our needs. The camera and display are better than the Moto and that was perfectly fine for us. It does not have hearing aid compatibility, but the ear-speaker volume is adequate. I am amused by so many folks I know and see who are obsessed with their $1000 iPhones and Samsungs using them for little more capability that we do with this $120 Nokia 3.1. But hey, they are keeping the economy going. If you want a good phone that has most of the current software and capabilities, this one is worth consideration. 4* rating",10.0,Nokia,"Nokia 3.1 - Android 9.0 Pie - 16 GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 5.2"" Screen - Blue - U.S. Warranty",https://www.amazon.com/Nokia-3-1-Unlocked-Smartphone-T-Mobile/dp/B07DDD8PNQ,https://m.media-amazon.com/images/I/51AzNrwxkUL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07DDD8PNQ,77,159.0,0.0
14041,B071ZDQ6MV,Angel M. Diaz,5,11-Sep-17,True,Great comeback from nokia,"The nokia 6 feels a solid, with great finish materials, the USB it's old but charge fast a dead battery charge in 1h, it a great mid range phone with premium looks",3.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
14156,B071ZDQ6MV,Rick313,5,11-Sep-17,True,Good value for the features and price!,"In general, I love the phone. I upgraded from a Moto X Pure Edition running Android 6, and the user experience on the Nokia 6 is very similar to what I was used to with the Moto X, but going from a quad-core to an octa-core processor provided a noticeable improvement in speed. The Moto X had been pretty sluggish for a while especially when updating apps from the Play store, but so far, the Nokia 6 has a very snappy user interface, and the Play store updates have been very quick as well. When I first setup the phone, it downloaded a couple of security updates, and I was pleased to see that the security patch level was for the current month. I received a couple of updates for the Moto X while I was using it, but they were usually delayed by a number of months, so I am hopeful that the Nokia 6 will do better in that regard, but only time will tell. Update: As of February 2018, I have received monthly security updates every month since I purchased the phone, and as a bonus, I received the upgrade to Android 8 (Oreo) last night. That level of ongoing support is something I have never experienced with any other phone. Way to go Nokia! I was pleased to see that the Nokia 6 does indeed come with NFC support. Prior to purchasing the phone, I had seen mixed reviews, some of them saying that NFC was included, and some of them saying that it was not, so I was not expecting to have it and was pleasantly surprised when I found that it was included. For me, one of the nice features that the Nokia 6 includes is an FM radio receiver which allows you to listen to FM radio stations without requiring a data connection because it can receive over the air FM broadcasts rather than streaming them over the internet. Unfortunately, the API used by most of the other FM tuner apps is not supported, so you're stuck using the buit-in FM Radio app. The default app works well enough. It allows you to perform an automated scan for stations, and it allows you to define favorite stations, but it does not provide any of the bells and whistles provided by some other FM tuner apps. I tried 3 other apps from the Play store, and none of them worked with the FM tuner on the Nokia 6, but despite that, it is still a nice feature to have that is not available on most Android phones. I have been using the phone on the AT&T network via Consumer Cellular; and the call quality, 4G data speeds, and battery life have been excellent. I have not had any issues with the phone. I have noticed that Android 7 seems to be a little more aggressive about killing background apps than previous versions of Android which can be a little frustrating at times, but that's an OS issue not the fault of the phone. I don't typically use the camera on my mobile phones, so I cannot speak to that, but overall I am very happy with the Nokia 6. The bottom line is that the Nokia 6 is a budget priced phone with a budget priced feature set, and for the price, it is a very good value. No, it cannot compete with the flagship phones of the world, but it was not designed for that. If you want a good quality phone for a reasonable price, then I highly recommend the Nokia 6.",37.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
3101,B00F3JPKCG,w_anderson_1,4,11-Sep-17,True,Four Stars,bought this to replace my broken 925. Works as expected.,1.0,Nokia,"Nokia Lumia 925, Black 16GB (AT&T)",https://www.amazon.com/Nokia-Lumia-925-Black-16GB/dp/B00F3JPKCG,https://m.media-amazon.com/images/I/81buw9ag-VL._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B00F3JPKCG,46,54.99,0.0
4118,B00KM10ITK,Halziecle,1,11-Sep-16,True,not unlocked,not unlocked!,1.0,Nokia,Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,https://www.amazon.com/Nokia-Lumia-Unlocked-Windows-Quad-Core/dp/B00KM10ITK,https://m.media-amazon.com/images/I/61WZWpJTYmL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B00KM10ITK,693,103.98,0.0
2262,B00CQAODG4,Ajay Goyal,5,11-Sep-13,True,excellent phone,"Very fast, not too big, not too small. Very responsive, feels very nice and smooth in hand. Nice to be the only one in the room with this phone and already has around 6-7 converts.",2.0,Nokia,"Nokia Lumia 928, White 32GB (Verizon Wireless)",https://www.amazon.com/Nokia-Lumia-928-Verizon-Wireless/dp/B00CQAODG4,https://m.media-amazon.com/images/I/41zkjf9ksSL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00CQAODG4,349,0.0,0.0
1004,B00836Y6B2,Hitesh L. Ghori,1,11-Sep-13,True,Limited functionality,Apps are limited and need google apps need to work here. Transfer even on windows machine very tedious process. Finally gave up,1.0,Nokia,Nokia Lumia 900 Black Factory Unlocked,https://www.amazon.com/Nokia-Lumia-900-Factory-Unlocked/dp/B00836Y6B2,https://m.media-amazon.com/images/I/81ZlbLtZ3PL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00836Y6B2,929,109.98,0.0
20595,B07HD3QC65,Oscar,1,11-Oct-19,True,Charging port failed after few months of normal use sent for repair told it was not covered,"Charging port failed after less than 5 months sent to Nokia for repair, was informed that it was not covered as it was daily use? Not recommended at all, disgusted by Nokia's response.",3.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
20580,B07HD3QC65,Amazon Customer,1,11-Oct-19,True,warranty and build quality issues,"Phone stopped charging after a few months. Online research shows this is a common problem across all Nokia phones with usb c charging. I sent it in for repair under warranty. I got a response from a repair tech the day after they received it. They denied the warranty repair of the charger due to a cracked screen from a 2 foot fall that occurred months before the phone stopped charging. They asked for $84.80 to fix the phone. I would be happy to pay the marginal cost of a replacement screen, but they want full repair costs.",2.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
20699,B07HD3QC65,Tyler Szabo,1,11-Oct-19,True,Underwhelming,"The radio is not great - poor cellular, wifi, and Bluetooth signal quality compared to my other phones (except Moto 5X WiFi - that was really bad). After 7 months the USB port is sufficiently loose that it needs to be held at a specific angle to charge. I've read that this is a common problem when a few Nokia phones and it appears to be from a defect in which the cable doesn't sit sufficiently snuggly and will bend and wear the port over time. I think I'll be avoiding HMD (who actually make this phone under the licensed Nokia brand) for future phones. I'm reducing my review to one star after contacting support. It's a runaround. It's entirely unreasonable for a phone to have issues charging after only 7 months and their support clearly isn't prepared for the low quality of their hardware.",1.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
20569,B07HD3QC65,Amazon Customer,1,11-Oct-19,True,Good while it lasts,The Nokia 7.1 was my replacement for my broken and old beaten down Lg G Stylo 2. The Nokia 7.1 had far more storage and was a flagship phone rather than some weird side expirement from LG. I bought the phone on Feburary 4th 2019 and it came apparent to me that it needs to be replaced not even 6 months later. The fault of the phone is it's abysmal USB C port which now refuses to charge my phone unless the cord is at an angle. The phone is useless. You're better spending your money on an actual good purchase like the Razer phone 2 by Razer or a flagship Samsung.,1.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
15347,B075FL4H89,Heather Yule,2,11-Oct-18,True,"Even if you want a dumb phone, this is pretty bad.","- For many carriers/regions, it simply doesn't work (doesn't support modern cell towers, only older ones). - Doesn't even have some of the few features you'd expect for a dumb phone. - Comes with irremovable bloatware (bad games no one wants, mostly) pre-installed. - Has no storage to speak of, so even the extremely low-quality camera is almost useless (no space to save the pictures). And so on. Snake is still pretty good, though.",2.0,Nokia,Nokia 3310 3G - Unlocked Single SIM Feature Phone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 2.4 Inch Screen - Charcoal,https://www.amazon.com/Nokia-3310-3G-Unlocked-T-Mobile/dp/B075FL4H89,https://m.media-amazon.com/images/I/71iQ4QgMchL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B075FL4H89,497,54.99,59.0
14081,B071ZDQ6MV,Roman M.,5,11-Oct-17,True,Five Stars,One of the best phone of this year.,1.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
4049,B00KM10ITK,Amazon Customer,1,11-Oct-17,True,One Star,We Love it thanks Amazon for your wonderful service!,2.0,Nokia,Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,https://www.amazon.com/Nokia-Lumia-Unlocked-Windows-Quad-Core/dp/B00KM10ITK,https://m.media-amazon.com/images/I/61WZWpJTYmL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B00KM10ITK,693,103.98,0.0
14116,B071ZDQ6MV,Richard W.,5,11-Oct-17,True,Nokia at it's best!,I always had Nokia phones. Since the beginning! But this one is Nokia at it's best! Brilliant screen resolution! And superb cameras! And the sound woof woof!,1.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
1159,B00836Y6B2,hector,1,11-Oct-13,True,Customer Deception,I feel cheated. sell the product as it is unlocked and I communicate with them and not give me a solution. amazon may not stain his image with such vendors,1.0,Nokia,Nokia Lumia 900 Black Factory Unlocked,https://www.amazon.com/Nokia-Lumia-900-Factory-Unlocked/dp/B00836Y6B2,https://m.media-amazon.com/images/I/81ZlbLtZ3PL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00836Y6B2,929,109.98,0.0
914,B00836Y6B2,Jazzyj,1,11-Oct-13,True,Probably not a real Nokia Lumia 900,"I don't think this is a Nokia lumia 900, because it doesn't have the gorilla glass. I bought this phone to replace my white one, and it won't let me call certain people and from one drop it shattered like an iPhone. One thing the lumia has on other phones is the screen. That gorilla glass is near indestructible.",6.0,Nokia,Nokia Lumia 900 Black Factory Unlocked,https://www.amazon.com/Nokia-Lumia-900-Factory-Unlocked/dp/B00836Y6B2,https://m.media-amazon.com/images/I/81ZlbLtZ3PL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00836Y6B2,929,109.98,0.0
1422,B00A2V7BA4,Haribabu Gorle,5,11-Oct-12,True,Lumia 900 - Nice phone from Nokia,"Excellent phone. This is a great phone, from Nokia except it is not upgradable to Windows 8, can be upgraded to 7.8 No file transfer through Bluetooth.",3.0,Nokia,"Nokia Lumia 920, Black 32GB (AT&T)",https://www.amazon.com/Nokia-Lumia-920-Black-32GB/dp/B00A2V7BA4,https://m.media-amazon.com/images/I/61UTfUPGH1L._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B00A2V7BA4,468,209.67,0.0
26689,B07XW28MHX,sjk1000,5,11-Nov-19,False,Really very good,"Surprisingly good for the price. The LCD screen is super-bright. Photos are good enough for me, not as good as my wife's phone that's worth 6x this but I expected that. Stock Android is really nice too. Very happy with this. Needs a case as the all-glass front and back makes it slide off every surface.",7.0,Nokia,"Nokia 6.2 - Android 9.0 Pie - 64 GB - Triple Camera - Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 6.3"" FHD+ HDR Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-6-2-Unlocked-Smartphone-T-Mobile/dp/B07XW28MHX,https://m.media-amazon.com/images/I/61uxQNJ2D6L._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07XW28MHX,17,249.0,0.0
22339,B07N11SM58,asolar,5,11-Nov-19,True,Great flagship style phone for the price,"The Nokia 9 Pureview is a flagship style phone that contains many features you would expect to see in a flagship phone, such as an excellent display, NFC, great fit and finish, and so on. I've been using the phone for about a month now with no issues. I mainly use the phone for web browsing, online storage, news, phone calls, notes, and photography. The phone is an Android Phone. It comes with no apps installed, except for the Google app collection and the Nokia Camera app. I went on to install the Microsoft Launcher, along with most of the Microsoft tools like OneDrive, Edge, and Outlook since I have a lot invested in the Microsoft universe. The display is excellent with great color and detail. Text is easy to read. You can adjust the display in many ways, such as adjusting the brightness, color template and so one. I personally prefer the display to not be too bright. The phone is able to adjust the display brightness according to the light levels. Seeing the display in the sun is no problem. The battery life is very good. I normally end the day with between 50 - 75 % of battery left. I don't use the phone for battery intensive things such as movie watching or action game playing. The phone comes with a fast charger. It takes about 2 hours to recharge from 25% to full. The fit and finish is excellent. The camera lenses are protected by the back glass surface. There is no camera bump, the back is smooth. The phone is thinner that I expected, with a metal edging. It looks and feels very nice. The fingerprint scanner works fine. It unlocks on the first try most of the time. The only exception is when I try to use it after having taken a shower. My guess is having water logged hands changes how the fingerprint looks when pressed up against the scanner. The software has been stable. The phone receives updates from Google and the app store quickly. Being an Android One phone guarantees security updates for at least 3 years after the phone has been released. You certainly want to purchase a phone holster or phone case as the phone is very slippery. Ironically, the phone slipped out of my coat pocket onto the pavement while I was shopping for a phone holster. It did not break, but was blemished. I do not recommend carrying the phone in your pocket. It is not designed to be bent, so keeping it in your pants pocket is asking for trouble.",1.0,Nokia,"Nokia 9 PureView - Android 9.0 Pie - 128 GB - Single Sim Unlocked Smartphone (at&T/T-Mobile/Metropcs/Cricket/H2O) - 5.99"" QHD+ Screen - Qi Wireless Charging - Midnight Blue - U.S. Warranty",https://www.amazon.com/Nokia-PureView-Unlocked-Smartphone-T-Mobile/dp/B07N11SM58,https://m.media-amazon.com/images/I/51ls1kpJJsL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B07N11SM58,61,499.99,699.0
26663,B07XVZXR5Y,Amazon Customer,3,11-Nov-19,True,I guess I shouldn't expect that much for a $400 phone,I am disappointed on this phone by self restart a few times for no reason screen Frozen camera it's okay I was expecting better from Nokia is not better than Samsung 7 or 8 the sound and the speakerphone it's okay I wish it was louder,9.0,Nokia,"Nokia 7.2 - Android 9.0 Pie - 128 GB - 48MP Triple Camera - Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 6.3"" FHD+ HDR Screen - Charcoal - U.S. Warranty",https://www.amazon.com/Nokia-7-2-Unlocked-Smartphone-T-Mobile/dp/B07XVZXR5Y,https://m.media-amazon.com/images/I/71JQpRDCyXL._AC_UY218_ML3_.jpg,4.0,https://www.amazon.com/product-reviews/B07XVZXR5Y,49,329.0,349.0
15386,B075FL4H89,Amazon Customer,5,11-Nov-18,True,Great,Great product,1.0,Nokia,Nokia 3310 3G - Unlocked Single SIM Feature Phone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 2.4 Inch Screen - Charcoal,https://www.amazon.com/Nokia-3310-3G-Unlocked-T-Mobile/dp/B075FL4H89,https://m.media-amazon.com/images/I/71iQ4QgMchL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B075FL4H89,497,54.99,59.0
14035,B071ZDQ6MV,Avinash Reddy Koppula,1,11-Nov-17,True,This phone caannot be under nokia.... ...,"This phone caannot be under nokia.... Touch and keypad not working..... I did returned the product ,after 2days of purchase",3.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
15595,B075FLG6MV,ashish,1,11-May-19,True,Very bad performance,Very bad performance. NO worth for money. Slow. I hate it. Getting warm on using internet.,1.0,Nokia,"Nokia 2 - Android - 8GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5"" Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B075FLG6MV,https://m.media-amazon.com/images/I/61-rum+PvIL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B075FLG6MV,359,194.97,0.0
