,asin,name,Rating,date,verified,Title,Review,helpfulVotes,brand,item_title,url,image,overall_rating,reviewUrl,totalReviews,price,originalPrice
18627,B07C6FCC8G,James C. Fain,4,18-Sep-18,True,What's not to love? (Edit 09-30-2018: Android Auto doesn't work!),"I recently bought a Mate 10 for personal use. I had previously had the original Samsung note, an S4, a Note 4, a Huawei Honor 7X, Huawei 8, Hoawei Mate 9, and now this. I have never been happy with the reliability of Samsung phones. The Note lost the GPS just past warranty, and the S4 had to be replaced several times for various reasons while under warranty. The Huawei 7X wasn't powerful enough for me, though still a reliable phone. The GPS quit working on the 8 just past warranty. I broke the screen on the 9and had it replaced but they say they can't get factory screens for Huawei phones so they replaced it with an aftermarket screen, which I broke within a few months. They replaced it a couple more time because I could only make them last a couple months at a time. Meaning the non-OEM screens are not gorilla glass or any other break resistant glass. If you buy a Huawei phone be very careful so you don't break the screen. Having said all that, I love this phone! Consumer Reports rated it at 78 points with the Samsung S9 being rated at the top with 81 points and several other Samsung and Apple phones between that and this Mate 10. The deal breakers are that this phone can be had for $500 on Amazon, while the other phones run between $600-1000, and the battery life on this phone is really pretty amazing (As well as on my previous Mate 9). I am a heavy user and it rarely gets below 60% at the end of the day. The camera is pretty sweet, better than the Mate 9, which was good in it's own right. The 'Merican Mate 10 only has one sim slot and no extra slot for memory, though it DID come with 128g of ram and 6 gigs for the operating system. There is literally zero lag ever. They make their own CPU which is probably why they can sell this phone cheaper, rather than having to buy them from the same place the other makers do. See attached photos; One of the lenses is B&W and it's pretty impressive. It's fun to experiment! As for reliability, I'm more impressed with these phones than the ones made by Samsung, more so since they cost half of a comparable Apple or Samsung phone. My Mate 9 still works like a clock even though I drop it about once a day and have broken several screens. I hope this one does as well. Edit: 9-30-3028: There is one downside for Huawei phones in general, and the Mate 10 Pro is no exception. It will not work with Android Auto that is in newer cars, including my 2017 Dodge Charger Daytona. This is my fourth Huawei phone and none of them has worked with AA. I emailed them about this and they sent a curt reply that their phones are not compatible. When queried by news organizations they have stated that they are working on a fix. However, they have been saying this since 2016. Meaning, don't buy a Huawei phone if AA is critical to you because they may never fix it. One star removed for that. Otherwise, it's a great phone.",1.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
17618,B0791VS3N9,eva enriquez,1,18-Sep-18,True,Piece of crap,Had the phone literally a month worked perfect! Amazing I was online with it.... then all of a sudden the screen goes green with two boxes on it red and blue doesn't wanna turn on or off nothing! Honest to god nothing happen to it I woke up and it was just like that outta no where! So I send it in to get repaired and they say they can't fix it because of bullying liquid damage but it was on my bad under my pillow no way there could be liquid damage!! They say the warranty won't work for liquid damage! So basically I'm out my money I saved up to buy this phone wasn't worth it!! Smfh,88.0,HUAWEI,Huawei Mate SE Factory Unlocked 5.93” - 4GB/64GB Octa-core Processor| 16MP + 2MP Dual Camera| GSM Only |Grey (US Warranty),https://www.amazon.com/Huawei-Mate-Factory-Unlocked-5-93/dp/B0791VS3N9,https://m.media-amazon.com/images/I/811cPuY63mL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B0791VS3N9,2,349.99,0.0
23888,B07Q2WPMNB,Oskar Sancho.,4,18-Oct-19,True,Good. But could be better,Sometime it's so difficult to recognize your fingerprint... You will get 4 times and just wont happen... Over and over again.,1.0,HUAWEI,HUAWEI P30 Pro Factory Unlocked International Version 128GB Black,https://www.amazon.com/HUAWEI-Factory-Unlocked-International-Version/dp/B07Q2WPMNB,https://m.media-amazon.com/images/I/51zDfRUUhHL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07Q2WPMNB,38,686.99,0.0
19047,B07CMBB6PH,ABDUL ATHIM MOHAMMED,1,18-Oct-18,True,ا,It's a bad problem in a camera,2.0,HUAWEI,"HUAWEI P20 Lite (32GB + 4GB RAM) 5.84"" FHD+ Display, 4G LTE Dual SIM GSM Factory Unlocked Smartphone ANE-LX3 - International Model - No Warranty (Sakura Pink)",https://www.amazon.com/Huawei-ANE-LX3-Factory-Unlocked-International/dp/B07CMBB6PH,https://m.media-amazon.com/images/I/819xBtcnz4L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07CMBB6PH,558,229.99,0.0
23883,B07Q2WPMNB,jose cruz,1,18-Nov-19,True,Mentirosos.,No tengo nada en contra del dispositivo es muy bueno pero en la descripción del producto te dicen q es de 256 GB y me mandaron uno de 128 GB así q están mintiendo. I have nothing against the device is very good but in the product description they tell you that it is 256 GB and they sent me one of 128 GB so they are lying,3.0,HUAWEI,HUAWEI P30 Pro Factory Unlocked International Version 128GB Black,https://www.amazon.com/HUAWEI-Factory-Unlocked-International-Version/dp/B07Q2WPMNB,https://m.media-amazon.com/images/I/51zDfRUUhHL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07Q2WPMNB,38,686.99,0.0
19072,B07CMBB6PH,CARLOS ACOSTA,1,18-Nov-18,True,Problemas with my order,Cuando voy a recibir mi dinero?,5.0,HUAWEI,"HUAWEI P20 Lite (32GB + 4GB RAM) 5.84"" FHD+ Display, 4G LTE Dual SIM GSM Factory Unlocked Smartphone ANE-LX3 - International Model - No Warranty (Sakura Pink)",https://www.amazon.com/Huawei-ANE-LX3-Factory-Unlocked-International/dp/B07CMBB6PH,https://m.media-amazon.com/images/I/819xBtcnz4L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07CMBB6PH,558,229.99,0.0
21400,B07J4Z9647,sanvi ahlonko aquereburu,4,18-May-19,True,Good phone,Some time the private space come out By itself,1.0,HUAWEI,"Huawei Mate 20 Lite SNE-LX3 64GB (Factory Unlocked) 6.3"" FHD (International Version) (Black)",https://www.amazon.com/Huawei-SNE-LX3-Factory-Unlocked-International/dp/B07J4Z9647,https://m.media-amazon.com/images/I/51eM8j7wKzL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07J4Z9647,422,229.98,299.99
21351,B07J4Z9647,Fernweh,5,18-May-19,True,Update: So far it's working.,"I received this phone on 5/17/19. Shipping was accurate. It arrived on the estimated date. At first I had issues with the phone, but today, 5/20/19, I will update my review. Right away after I picked up the package from an Amazon locker, I inserted my sim card, to my disappointment I had no service. I was really bummed. I was looking forward to this phone to upgrade from a Samsung Note 4, yes I still had a Note 4. Well, today, I went to my cellphone carrier and turns out that I needed to add the phone into my account in order for it to receive service. Anyway, today is my first day using the phone. So far it's working. I haven't tested all the specs yet, but it's definitely a better upgrade from my old phone. I will update once I use all of the specs and get a better hold on it.",1.0,HUAWEI,"Huawei Mate 20 Lite SNE-LX3 64GB (Factory Unlocked) 6.3"" FHD (International Version) (Black)",https://www.amazon.com/Huawei-SNE-LX3-Factory-Unlocked-International/dp/B07J4Z9647,https://m.media-amazon.com/images/I/51eM8j7wKzL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07J4Z9647,422,229.98,299.99
17865,B079HG7TZS,Tyler,5,18-May-18,True,Fabulous for the price,"I originally just needed a phone because my other one broke easily and began to slow down dramatically. Just by the motions of the display, I'm very pleased with what I payed for so far. My only complaint would be the lack of phone case available, it would be nice to be able to have more of a variety, but I'm very happy with what I bought!",6.0,HUAWEI,"Huawei P Smart (32GB) 5.6"" Fullview Display & Dual Camera's, 4G LTE Dual-SIM Factory Unlocked w/ Fingerprint Scanner FIG-L23 International Model, No Warranty (Black)",https://www.amazon.com/Fullview-Dual-SIM-Fingerprint-FIG-L23-International/dp/B079HG7TZS,https://m.media-amazon.com/images/I/51+UNS7GlGL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B079HG7TZS,34,179.99,0.0
2474,B00D35Z6OE,Kodi2k6,5,18-May-14,False,Huawei GLORY H868C Android phone,"I have been using the Huawei GLORY H868C for about four months now and I am totally satisfied with it. I really like that it is on the Verizon network which means it works just about everywhere. The phone can perform the same functions as any other smart phone but costs a whole lot less. After my wife saw mine, she had to have one also. I do admit that my phone is a Tracfone variety rather than a Net10 one, but the phone is a good bargain.",6.0,HUAWEI,Huawei Glory Android Prepaid Phone (Net10),https://www.amazon.com/Huawei-Glory-Android-Prepaid-Phone/dp/B00D35Z6OE,https://m.media-amazon.com/images/I/81iP8QUNElL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B00D35Z6OE,36,27.9,0.0
19060,B07CMBB6PH,wendy handal,2,18-Mar-19,True,Phone is slow,Phone cliches a lot!,1.0,HUAWEI,"HUAWEI P20 Lite (32GB + 4GB RAM) 5.84"" FHD+ Display, 4G LTE Dual SIM GSM Factory Unlocked Smartphone ANE-LX3 - International Model - No Warranty (Sakura Pink)",https://www.amazon.com/Huawei-ANE-LX3-Factory-Unlocked-International/dp/B07CMBB6PH,https://m.media-amazon.com/images/I/819xBtcnz4L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07CMBB6PH,558,229.99,0.0
18693,B07C6FCC8G,interstone,5,18-Mar-18,True,Incredible Phone,"Best phone I have had so far. First it looks beautiful, feels good on hand, right size - not too big, not too small. 2nd battery life is incredible, never able to drain battery in one day, included a long travel used it as GPS for 4+ hours, plus hours onscreen while waiting for boarding/on the plane. 3rd camera is amazing, take great photos, and videos It comes Android 8 Oreo out of the box, updates appears to be timely, owned it for a month, it has been patched twice. Motion UI is very much customization with minimum bloatware, much fewer than Samsung, no issue no complaint so far. it offers a separated account for privacy... Strong recommended to anyone looking for a good phone.",2.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18654,B07C6FCC8G,Ramone Gomez,5,18-Mar-18,True,Love this phone so far,"Love this phone so far. Great camera, great battery, Ai featured awesome. The best thing is the storage and the second log in for you phone",2.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18599,B07C6FCC8G,Milagros C Castillo,2,18-Mar-18,True,Two Stars,Software issues on this phone.,2.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18721,B07C6FCC8G,Amazon Customer,2,18-Mar-18,False,The US version is not good because it has only one SIM slots,I bought mine from China. The US version is not good because it has only one SIM slot. The Chinese version has dual sim slots.,1.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18403,B07C6FCC8G,Rachel,5,18-Mar-18,True,One of the best phones most will never know about.,"It's sad that this phone won't get the exposure it deserves, because it really is a great phone. For starters, the battery life is incredible. With heavy use (games like Hearthstone and lots of YouTube) I can easily come out the other side of my 12 hour shift with 15-20% left. If you do have to charge it though, the supplied charger puts out 4.5A @ 5V and will get you several more hours of use in no time flat. The fingerprint sensor is something else that is unbelievably fast. Almost the instant you touch the well placed sensor the phone is unlocked. I loved how fast the sensor is on my Nexus 6P which is also a Huawei built phone, but this one is in a whole other ballpark as far as speed is concerned. Another thing I like about it is the stereo speakers. I loved the ones in my 6P and was hugely disappointed in the sad, lone speaker Google put on my Pixel XL. This phone uses the single bottom firing speaker while in portrait mode but uses both when in landscape and is more than adequate for showing your co-workers the latest video you found of Panda bears falling over and over again. The camera is another area that Huawei made sure was done right. Pictures turn out great with no effort and only get better with all the options they give you. Same goes for videos, there are a total of 9 different modes of video that go from tiny MMS size videos to 4k @ 30 fps, along with 1080p @ 60 & 120 fps, and 720p @ 240 fps. Now that I've brought up the Pixel XL that I attempted to replace my 6P with I want to say something about how these phones feel in your hand. The 6P and the Mate 10 Pro both feel as expensive as they are. The Pixel XL feels like the cheap plastic toys you get with the tickets at Chuck E Cheese. It's a minor point to most I'm sure but if I'm spending $800+ on a phone I want to feel like my money is well spent. As for the things I don't like. My main gripe is the display. Yes, under most circumstances it's a great screen even though the resolution isn't as high as other flagship phones. There are really only a few instances where its lower resolution shows itself, and the main one where I notice it is in the game Hearthstone. When your cards are low in your hand the card art is pretty distorted looking. When you bring them up to take a closer look they are much better looking. On the 6P and Pixel XL the card art is nice and sharp all the time. The other complaint I have is of course the lack of a headphone jack. We've all got our own opinions and I'm on the side that misses it. If Samsung can make an IP68 rated phone with a headphone jack then Huawei should be able to as well. But of course them and Google are too busy worrying about what Apple is doing. We don't need thinner phones that make it easier to bend/break these expensive phones, and I'd much rather have the jack than the IR blaster they included.",29.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
19088,B07CMBB6PH,Pablo Vivas,1,18-Jul-18,True,One Star,"El pedido nunca me llego, y nadie me da respuesta, me estafaron. Me robaronnnn",4.0,HUAWEI,"HUAWEI P20 Lite (32GB + 4GB RAM) 5.84"" FHD+ Display, 4G LTE Dual SIM GSM Factory Unlocked Smartphone ANE-LX3 - International Model - No Warranty (Sakura Pink)",https://www.amazon.com/Huawei-ANE-LX3-Factory-Unlocked-International/dp/B07CMBB6PH,https://m.media-amazon.com/images/I/819xBtcnz4L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07CMBB6PH,558,229.99,0.0
21627,B07K1M36CM,Lappu,5,18-Jan-19,True,Love the phone. Lightning fast delivery.,I am super happy about the phone. The photos are stunning. UI is very easy. The phone arrived much faster than indicated in the shipping information. Happy with the product and the services.,9.0,HUAWEI,"Huawei Mate 20 Pro LYA-L29 128GB + 6GB - Factory Unlocked International Version - GSM ONLY, NO CDMA - No Warranty in The USA (Black)",https://www.amazon.com/Huawei-Mate-LYA-L29-128GB-International/dp/B07K1M36CM,https://m.media-amazon.com/images/I/61QcWsvnpQL._AC_UY218_ML3_.jpg,4.6,https://www.amazon.com/product-reviews/B07K1M36CM,153,459.99,0.0
17967,B079PS2HZM,ME,3,18-Jan-19,True,No USB-OTG,"It will connect via the micro-USB to a computer; unfortunately, forget about anything else but charging, because the USB-OTG is disabled on this Android (Nougat).",1.0,HUAWEI,"Huawei Ascend XT 2 | (16GB, 2GB RAM) | 5.5"" IPS Display | Dual Camera | 4000 mAh Battery | Android 7.0 Nougat | 4G LTE | GSM Unlocked | Smartphone - Silver",https://www.amazon.com/Huawei-Unlocked-H1711-Android-Desbloqueado/dp/B079PS2HZM,https://m.media-amazon.com/images/I/41g713JM1cL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B079PS2HZM,79,99.99,0.0
2478,B00D35Z6OE,Wectmall,3,18-Jan-15,True,Three Stars,not the most reliable phone. I would say it's slow and lags quite a bit with apps,1.0,HUAWEI,Huawei Glory Android Prepaid Phone (Net10),https://www.amazon.com/Huawei-Glory-Android-Prepaid-Phone/dp/B00D35Z6OE,https://m.media-amazon.com/images/I/81iP8QUNElL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B00D35Z6OE,36,27.9,0.0
21336,B07J4Z9647,LaChino1980,5,18-Feb-19,True,2nd Huawei phone I bought. Excellent Phone! Totally reliable and excellent battery life!,"This is my second Huawei phone I bought. So for all you first timer and a bit skeptical, I can understand your thoughts initially. But let me assure you this phone is excellent!!! I have used Samsung phones, iPhone and Huawei phones. I can tell you it works the same and at times surpasses the others. It doesnt get hot during recharging like the other two. Life of battery is EXCELLENT. Camera resolution, on par as those of the other two cell phone brand. I really cannot find any drawback in this phone. You may need a little time to get adjusted to the operating software, but it is still Android based and it should take no time to get adjusted. And to be quite honest, in terms of internet usage, Huawei surpasses the other two brand. Its more reliable and faster. The best part is, the price is unbeatable!!! In today's age where cell phones are becoming standard commodity, there is no need to spend USD 1K for a cell phone. This Huawei will do the job just fine. Plus more for a few hundred bucks!!! CANT BEAT THIS DEAL!!!",6.0,HUAWEI,"Huawei Mate 20 Lite SNE-LX3 64GB (Factory Unlocked) 6.3"" FHD (International Version) (Black)",https://www.amazon.com/Huawei-SNE-LX3-Factory-Unlocked-International/dp/B07J4Z9647,https://m.media-amazon.com/images/I/51eM8j7wKzL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07J4Z9647,422,229.98,299.99
21425,B07J4Z9647,Ting,4,18-Feb-19,True,"Great battery life, not so great low light images/video quality","Really great battery life, and great screen quality. The only thing that I can notice a quality decline from my previous Samsung S8 is the camera quality in low light -- in photos and video. I also initially had an issue with sending group texts or texts with photos, and I almost came close to returning the phone, but I realized that you had to set up the APN. No longer any issues and very happy with the purchase.",1.0,HUAWEI,"Huawei Mate 20 Lite SNE-LX3 64GB (Factory Unlocked) 6.3"" FHD (International Version) (Black)",https://www.amazon.com/Huawei-SNE-LX3-Factory-Unlocked-International/dp/B07J4Z9647,https://m.media-amazon.com/images/I/51eM8j7wKzL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07J4Z9647,422,229.98,299.99
21647,B07K1M36CM,Santi,5,18-Feb-19,True,5 estrellas,"Perfecto, tiene todo lo que esperaba",3.0,HUAWEI,"Huawei Mate 20 Pro LYA-L29 128GB + 6GB - Factory Unlocked International Version - GSM ONLY, NO CDMA - No Warranty in The USA (Black)",https://www.amazon.com/Huawei-Mate-LYA-L29-128GB-International/dp/B07K1M36CM,https://m.media-amazon.com/images/I/61QcWsvnpQL._AC_UY218_ML3_.jpg,4.6,https://www.amazon.com/product-reviews/B07K1M36CM,153,459.99,0.0
18570,B07C6FCC8G,Sam,5,18-Feb-18,True,I'm amazed. I upgraded from the Mate 7,"I just received this phone today, and jesus christ, I'm amazed. I upgraded from the Mate 7. I haven't encountered any issues yet in my 12 hours of usage...but we'll see what happens.",6.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
17972,B079PS2HZM,cfranklin,5,18-Feb-18,False,EXCELLENT PHONE,"I got this phone, and let me you it's really good. This phone was a step up from a ZTE Blade Spark I had. Now I'm getting better signal, quicker internet, better call quality, lighter handling weight, just a all around good phone.",5.0,HUAWEI,"Huawei Ascend XT 2 | (16GB, 2GB RAM) | 5.5"" IPS Display | Dual Camera | 4000 mAh Battery | Android 7.0 Nougat | 4G LTE | GSM Unlocked | Smartphone - Silver",https://www.amazon.com/Huawei-Unlocked-H1711-Android-Desbloqueado/dp/B079PS2HZM,https://m.media-amazon.com/images/I/41g713JM1cL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B079PS2HZM,79,99.99,0.0
18577,B07C6FCC8G,Ancher,5,18-Feb-18,True,Not compatible with AT&T 4G LTE - FIXED!,"this is my preliminary review. I just got this phone (US version w/ $150 gc) 4 hours ago. I've spent the past 3.5 hours with at&t agents trying to get the mobile data to work. The technicians tried numerous ways. The phone got reboot multiple times. After hours of battling it still wouldn't work. When I almost wanted to give up, the data network suddenly started to be working, but only on the 3g network. (One more thing, through out the whole process, there was a switch of ""Enable 4G"" in the mobile network setting. It simply cannot be turned on.) The AT&T agent explained that there is no guarantee the non-AT&T-branded phone would necessarily be able to run on the fastest LTE network, even though the device hardware is compatible. I just don't buy that theory, unless HUAWEI is intentionally selling this phone in the US market with the anticipation that it could only work on the 3g network. I don't believe HUAWEI would do such self-harming thing. Overall the phone is fast and amazing. The one star is mostly for its network connection, which I hope AT&T/HUAWEI could help me resolve eventually. ============================ day1, update: I reached out to HUAWEI support after I was done with AT&T customer service. The HUAWEI representative was patient and suggested me to get a new SIM card to test. I will update my review once I have more information down the road. ============================ day 2, update: went to the AT&T store after work. The staff (Johnson who by the way was nice and patient with me the whole time) inserted his SIM card into my mate 10 pro. Then the 4G LTE worked immediately. It made me to believe that all I need to do was to get a new SIM. However after he put in the new SIM card, the phone still runs on 3G. We then pulled it out and put it in his phone, which got no data at all. (there was some awkward silence). Then he noticed my data plan was the old Share w/ rollover plan. He explained to me it was my plan (thus the SIM) that's causing all this issue. Some phones (like his Moto or mine) will not work with the old plan. Yet iphone, BB or Samsung phones are able to because these phones got something special to boost up their signal. He then tried to convince me that changing my data plan to the latest one would ultimately resolve this issue. I refused and went home with a new SIM card in my phone yet the same issue as 1.5 hours ago. As frustrated and helpless, I decided to do one last testing then I would call it a day. I swapped my SIM card with my wife's iPhone7's (we share the same family plan). I first put her SIM in mine, my phone got 4G LTE!! then my SIM card in hers, her iPhone got 4G LTE too!! I couldn't believed my eyes. I swapped them back, carefully, worrying that I might lose this too-good-to-be-true. Surprisingly my mate 10 pro is running on 4G LTE now. I cannot explain it. Maybe it's the influence of the new SIM kicked in with some time lag. But anyhow it worked. I have since then checked a dozen more times the LTE is still on. Now I changed my rating to 5 stars which this phone deserves.",22.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18467,B07C6FCC8G,S&amp;K,5,18-Feb-18,True,The Mate 10 pro is so good. I was an IPhone User and use IPhone ...,"The Mate 10 pro is so good. I was an IPhone User and use IPhone 5-7P. IPhone was my favorite phone but IOS 11 makes me craze. There are some many bugs so I finally want to transfer to Android. I did a lot of research and finally choose Huawei mate 10 pro. I just receive it today and used for several hours. It is so good, especially the camera. It can recognize the object. The AI chip is the best. Very glad to have this phone. I will recommend to my friends.",14.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18379,B07C6FCC8G,UmmHi,5,18-Feb-18,True,"Amazing phone, no regrets!","I just received the Mate 10 Pro today, and I am blown away by its performance. I've put it through hell and the battery has exceeded my expectations. This phone easily has the best battery performance I have ever seen in a cell phone. The camera is great, the screen is bright and has great resolution. The fingerprint sensor is fast, and precise. I love how quickly it responds to touch. The processor is fast, and everything has been running smoothly. I'm using the phone on T-mobile - - no problems at all. Don't believe the negative propaganda. I have used Samsung and Apple phones in the past, and can honestly say that the Mate 10 Pro is a high quality phone equal to (and maybe even surpassing) some of the better known brands. This phone is worth a try!",198.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
21366,B07J4Z9647,Amazon AlMo,4,18-Dec-18,True,Check the model for NFC support,"Good phone overall. Quick response for daily use apps like Snapshot Facebook, YouTube ext. ... Decent camera. My only complain/dislike will be that depending on the Mate model it will not have NFC. Make sure you check the model, in my case the SNE-LX3 doesn't have NFC. Other than that so far im happy with my purchase. Oh and I do get AT&T LTE.",2.0,HUAWEI,"Huawei Mate 20 Lite SNE-LX3 64GB (Factory Unlocked) 6.3"" FHD (International Version) (Black)",https://www.amazon.com/Huawei-SNE-LX3-Factory-Unlocked-International/dp/B07J4Z9647,https://m.media-amazon.com/images/I/51eM8j7wKzL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07J4Z9647,422,229.98,299.99
18733,B07C8H8G4L,Sunshine,4,18-Dec-18,True,PRODUCT DESCRUPTION,"I have not been able to test or use the hotspot but it arrived in a timely manner, it looks to be ok comes on. My only complaint is the product description in the item page on Amazon. It give the indication you can use an external antenna on the hotspot but when you examine it there are no external connectors anywhere. I bought an external antenna in hopes of using with this hotspot but can't. As stated above try to make sure the description of the item your selling is accurate. I will not return because of time constraints.",1.0,HUAWEI,Router Hotspot 4G LTE Unlocked GSM (LTE USA AT&T T-mobile Metro Pcs Cricket Latin & Caribbean) Huawei E5573s-508 up to 10 wifi users CAT4,https://www.amazon.com/Hotspot-Unlocked-T-mobile-Caribbean-E5573s-508/dp/B07C8H8G4L,https://m.media-amazon.com/images/I/31F-nzxA29L._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B07C8H8G4L,48,78.9,0.0
18389,B07C6FCC8G,Brandon,5,18-Dec-18,True,Apple/Samsung Killer,"I never thought I would stray from the Samsung Galaxy line of phones, but Huawei made me do it. This is my first device by them after randomly coming across this phone on Amazon. Everything you've read about this phone is accurate. The fingerprint reader is lighting fast and accurate. The camera is superb. The battery is out of this world. They took everything great from Apple and Samsung and made a better product in the end. A lot of reviews talk about how heavily skinned the os is, mainly because of how it comes with the option to not have an app drawer.... but my Galaxy s7 had the same feature. I even like the health app better from Huawei. Seeing my steps right on the lockscreen is just another neat feature. I bought a case from mine because I drop my phone more than the average user, but for everyone else it comes with a light rubber case, and a screen protector preinstalled. You won't regret this purchase. Buy it",10.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
