,asin,name,Rating,date,verified,Title,Review,helpfulVotes,brand,item_title,url,image,overall_rating,reviewUrl,totalReviews,price,originalPrice
23552,B07PXV5GXJ,Patricia,4,12-Aug-19,True,Muy buen teléfono móvil,"Estoy contenta con la compra. El teléfono celular venía en su caja, sellada, dentro de una bolsa plástica. Me han enviado lo que pedí. En conclusión, el aparato funciona perfectamente hasta el momento y ha llenado mis expectativas. El tiempo de entrega ha sido el estipulado.",1.0,Xiaomi,"Xiaomi Redmi 7 32Gb+3GB RAM 6.26"" HD+ LTE Factory Unlocked GMS Smartphone (International Version, No Warranty) - Blue",https://www.amazon.com/Xiaomi-Unlocked-Smartphone-International-Warranty/dp/B07PXV5GXJ,https://m.media-amazon.com/images/I/51iRhc7-HBL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07PXV5GXJ,67,152.5,0.0
22479,B07N6N7JP3,Amazon Customer,1,12-Aug-19,True,Don’t buy you will waste money,"Around three month the phone completely stop working, seen I got phone for my son from day one having little problem here or there, I went bought new son card for phone, & also found some time won’t able receiving call until next same with texts massage.",3.0,Xiaomi,"Xiaomi MI Mix 3 (128GB, 6GB) 6.39"" Display, Dual SIM 4G LTE GSM Unlocked Multi-Functional Magnetic Slider Smartphone w/Wireless Charging Pad (Black)",https://www.amazon.com/Xiaomi-Unlocked-Multi-Functional-Magnetic-Smartphone/dp/B07N6N7JP3,https://m.media-amazon.com/images/I/71QLhYeA2+L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07N6N7JP3,79,0.0,0.0
25639,B07VB9MMMW,John Blackhawk,5,12-Aug-19,True,good phone,"contact with seller is very good for normal use phone is very good, *screen is 720p some review say it's poor quality but for normal use it's ok (if you are not image editor) * performance is good, * battery hold charge very well * so far only problem i found is bluetooth sound quality connecting phone to car and listening music at 70% of bluetooth sound volume is ok and it's the sound level of my older phone but blue tooth sound volume 100% is poor quality. i think past 70% it artificialy amplify volume, (more research is needed) * over all verky good phone for the price.",6.0,Xiaomi,"Xiaomi Mi A3 64GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-International/dp/B07VB9MMMW,https://m.media-amazon.com/images/I/41kBtX8-WBL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VB9MMMW,252,163.0,0.0
20901,B07HK4JNV1,C. Nauer,5,12-Apr-19,True,Great Phone... Died Two Months In,"A beautiful powerhouse of a phone. I've never been so spoiled rotten with such long battery life (I went out for my usual PoGo walk and wasn't even close to needing a charge - I was walking around with three external power packs with my old phone just in case and usually went through my biggest one or my two smaller ones). Split screen worked great, apps ran smoothly. Apps started up so fast I barely realized they were starting up. Nice, large screen. I LOVED this phone. Only downside is that I could not see the screen at all if I was wearing sunglasses. There was really no difference in the brightness settings. But hands down, this is the best phone I've ever used. (To be fair, I do usually stick with the ""cheaper"" brands. I used Blu Studio for a couple versions, downgraded to a cheap tracfone, and am currently using a Huawei - which has more of the features I want but is not as good of a phone.) One other thing that did bother me with the phone that appears to be a feature in many smartphones now is how the alarm starts quiet and slowly gains volume. I need an alarm that just immediately blares and shocks me awake or else I'll likely be late to work. I didn't see a setting to change that, so that is something I'd like to see, as well as some change in the screen. Guessing the screen might be led instead of oled or amoled. However, unfortunately likely due to the seller giving me a refurbished phone without properly checking it, the screen totally died two months into use... conveniently a mere two days after the return period ended. Could absolutely be a coincidence, but it's definitely suspect. Unfortunately, I took my phone to one of the two local repair shops that could even look at Redmi's and they said they could not get a hold of a screen for it. Other shop had bad reviews, so I checked out getting a screen for myself. Only option was to wait a month, as I'm in the US. A month is a long time to not have a phone these days, so fortunately amazon processed a return for me, and I switched over to a Huawei. I'd love to return to a Xiaomi, but I'm not sure it's worth it due to the lack of technical support available here.",6.0,Xiaomi,"Xiaomi Redmi Note 6 Pro 64GB / 4GB RAM 6.26"" Dual Camera LTE Factory Unlocked Smartphone Global Version (Black)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Version/dp/B07HK4JNV1,https://m.media-amazon.com/images/I/517Q3-wHBkL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07HK4JNV1,441,179.5,0.0
21467,B07JMPGNHK,Mirna romero,5,12-Apr-19,True,Excellent very recommended,"It is an excellent phone, quality price totally recommended, for 230 dollars no company offers you a phone with the features and material of construction of redmi mi 8 lite I am very satisfied with this purchase and I really recommend to all Android users that this phone satisfies needs excellently and superbly at a totally adequate price.",9.0,Xiaomi,"Xiaomi Mi 8 Lite (64GB, 4GB RAM) 6.26"" Full Screen Display, Snapdragon 660, Dual AI Camera's, Factory Unlocked Phone - International Global 4G LTE Version (Black)",https://www.amazon.com/Xiaomi-Display-Snapdragon-Cameras-Unlocked/dp/B07JMPGNHK,https://m.media-amazon.com/images/I/61oKJ6RYCDL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07JMPGNHK,242,194.99,249.99
23776,B07Q26V49K,Mirna romero,5,12-Apr-19,True,"XIAOMI, EXCELLENT PRICE, QUALITY!!!","It is an excellent phone, quality price totally recommended, for 230 dollars no company offers you a phone with the features and material of construction of redmi note 7. I am very satisfied with this purchase and I really recommend to all Android users that this phone satisfies needs excellently and superbly at a totally adequate price.",60.0,Xiaomi,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Blue - Unlocked Global Version, No Warranty",https://www.amazon.com/Xiaomi-Redmi-Note-64GB-Snapdragon/dp/B07Q26V49K,https://m.media-amazon.com/images/I/41FBnbqW3pL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07Q26V49K,471,166.0,299.99
20925,B07HK4JNV1,Matt Welland,5,12-Apr-19,True,Solid phone with good camera and nice features,"I really like this phone. I miss the stylus from my Galaxy Note 5 but this phone is lighter, brighter and very very functional. The fingerprint reader works very well, the two spaces feature lets me keep work fully separated from personal stuff and the camera has taken very nice photos, particularly in low light. All for 1/4 the price of the Galaxy equivalent.",2.0,Xiaomi,"Xiaomi Redmi Note 6 Pro 64GB / 4GB RAM 6.26"" Dual Camera LTE Factory Unlocked Smartphone Global Version (Black)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Version/dp/B07HK4JNV1,https://m.media-amazon.com/images/I/517Q3-wHBkL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07HK4JNV1,441,179.5,0.0
20971,B07HK4JNV1,Soubir Kumar,5,11-Sep-19,True,Great phone in this price range.,"One of the best phone in this price range. Well built, good camera though not the best, the battery retains for almost the entire day.",1.0,Xiaomi,"Xiaomi Redmi Note 6 Pro 64GB / 4GB RAM 6.26"" Dual Camera LTE Factory Unlocked Smartphone Global Version (Black)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Version/dp/B07HK4JNV1,https://m.media-amazon.com/images/I/517Q3-wHBkL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07HK4JNV1,441,179.5,0.0
24343,B07QCXPP71,Stalin Vivanco,5,11-Sep-19,True,calidad precio,a mi hermano le dura la bateria 2 dias vino con todos,2.0,Xiaomi,"Xiaomi Redmi 7 64GB + 3GB RAM 6.26"" HD+ LTE Factory Unlocked GSM Smartphone (Global Version) (Comet Blue)",https://www.amazon.com/Xiaomi-Unlocked-Smartphone-Global-Version/dp/B07QCXPP71,https://m.media-amazon.com/images/I/51+GWFYhjUL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07QCXPP71,35,152.49,0.0
25371,B07T7MM64L,Jose Urias,5,11-Sep-19,True,Read Before You Buy (For Questions DM Me I.G@j053jose),I got this phone a few days back for my mom. I got her the phone because it has a nice camara and 128 GB 6gb of ram bought it from (PHONE-ZONE) they included a American Wall charger outlet which is a must and I thank them ... in the box you will get a USB to type C and a fast charging Brick came with a sim tool its currently with 2 different phone providers (T-mobile) and (Telcell) In Mexico Its a dual sim card which my mom loves . The battery last for 1 whole day without charging if you put it on battery safe mode. Things I Hate:THE DAMN WATERMARKS WHEN YOU TAKE A PICTURE but if you dont want the watermark download PiXLr* on play store,6.0,Xiaomi,"Xiaomi Mi 9T (128GB, 6GB RAM) 6.39"" AMOLED FHD + Full Screen Display, 48MP Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked (Carbon Black)",https://www.amazon.com/Xiaomi-AMOLED-Display-Factory-Unlocked/dp/B07T7MM64L,https://m.media-amazon.com/images/I/61QTazZbBRL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07T7MM64L,94,298.98,0.0
25625,B07VB9MMMW,John Conceicao,3,11-Oct-19,True,Works well in Asia.,"The phone has limited eligibility with American carriers, so make sure it'll work for you. Unfortunately I didn't and I like the phone on wifi but I need to make calls too. I'm sending mine back unless I can find a suitable carrier.",1.0,Xiaomi,"Xiaomi Mi A3 64GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-International/dp/B07VB9MMMW,https://m.media-amazon.com/images/I/41kBtX8-WBL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VB9MMMW,252,163.0,0.0
25679,B07VD3JH2C,John Conceicao,3,11-Oct-19,True,Works well in Asia.,"The phone has limited eligibility with American carriers, so make sure it'll work for you. Unfortunately I didn't and I like the phone on wifi but I need to make calls too. I'm sending mine back unless I can find a suitable carrier.",1.0,Xiaomi,"Xiaomi Mi A3 64GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",https://www.amazon.com/Xiaomi-64GB-Triple-Camera-Smartphone/dp/B07VD3JH2C,https://m.media-amazon.com/images/I/51Xm9ay971L._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VD3JH2C,252,174.0,0.0
24433,B07QK32C8M,Bill J. Stidham,3,11-Oct-19,True,Does not work with T-Mobile 4G LTE,"Great phone for the price. Too bad it does NOT support T-Mobile's 4G LTE. It DOES support T-Mobile's 3G LTE, but NOT 4G. So, if you're fine with slower data, this phone will work for you with T-Mobile in the US. I was getting about 20KB data speed with it, which is pretty slow This was s deal breaker for me, as I want fast data. Seems like a great phone otherwise however. Just too bad it's not perfect for me.",1.0,Xiaomi,"Xiaomi Redmi Note 7 128GB + 4GB RAM 6.3"" FHD+ LTE Factory Unlocked 48MP GSM Smartphone (Global Version, No Warranty) (Space Black)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Warranty/dp/B07QK32C8M,https://m.media-amazon.com/images/I/51Hc4HmwwbL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07QK32C8M,229,176.94,0.0
25649,B07VB9MMMW,UltraMagnus69r,5,11-Oct-19,True,Get one!,"Cheap. Works great. I don't care for the blue after getting it but that's what a case is for. If you are looking for a solid budget tier phone that doesn't feel budget, this is it.",1.0,Xiaomi,"Xiaomi Mi A3 64GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-International/dp/B07VB9MMMW,https://m.media-amazon.com/images/I/41kBtX8-WBL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VB9MMMW,252,163.0,0.0
25703,B07VD3JH2C,UltraMagnus69r,5,11-Oct-19,True,Get one!,"Cheap. Works great. I don't care for the blue after getting it but that's what a case is for. If you are looking for a solid budget tier phone that doesn't feel budget, this is it.",1.0,Xiaomi,"Xiaomi Mi A3 64GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",https://www.amazon.com/Xiaomi-64GB-Triple-Camera-Smartphone/dp/B07VD3JH2C,https://m.media-amazon.com/images/I/51Xm9ay971L._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VD3JH2C,252,174.0,0.0
19647,B07FM9913M,LawrenceJ,4,11-Oct-18,True,Great Value...,"I really liked this phone but I did have a couple of challenges. If you do not need the fastest data connections and you mostly use your phone indoors, this is the phone to purchase. If the phone would have had a better connection to 4G networks in my location I would kept this phone hands down. I returned the phone due to the 4G connection issues I was having. Pros: -It is a really nice looking phone and it is really thin. -It is super light and the design overall is very nice. -The screen is very colorful especially for a LCD screen. -The performance is great even after installing a few dozen apps. I never experienced any slow downs or hiccups. I was really impressed by how fast this phone was considering that it has a snapdragon 660. I am not a super heavy user but I do use my phone a lot for media and some games. -Fast charger is awesome! Cons: -The screen is dim in direct sunlight or outside on a cloudy day even at full brightness. -No LTE but it has 4G, which is still really fast but not as fast as LTE. -The phone had trouble staying connected to 4G networks and would often connect to H (HSDPA) instead, which is really 3.5G. I would have to restart the phone in order for it to connect to 4G networks, which got annoying quickly. This continued to happen even after I selected that I preferred 4G netowrks in the settings. I also tried this in 2 locations about 80 miles apart and the same issue occurred. -The battery life was pretty good but it could use a bit more juice. With my daily usage (5-6 hours with lower brightness) I would need to top off a bit later in the evening around 8pm.",10.0,Xiaomi,"Unlocked GOLD Xiaomi Mi A2, 4GB 64GB, Dual SIM standby, Global Version, 5.5 inch Smartphone Android One, Dual Rear 12.0MP Camera Snapdragon 625",https://www.amazon.com/Xiaomi-64GB-4GB-5-99-International/dp/B07FM9913M,https://m.media-amazon.com/images/I/61w4AKhyLzL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07FM9913M,453,159.49,0.0
26927,B07YQ58NPF,Amazon Customer,5,11-Nov-19,True,Buena relación precio y,Buena relación precio calidad,2.0,Xiaomi,"Xiaomi Redmi Note 8 Pro 128GB, 6GB RAM 6.53"" LTE GSM 64MP Smartphone - Global Model (Mineral Grey)",https://www.amazon.com/Xiaomi-Redmi-Note-128GB-Smartphone/dp/B07YQ58NPF,https://m.media-amazon.com/images/I/71Wdzni6wRL._AC_UY218_ML3_.jpg,4.6,https://www.amazon.com/product-reviews/B07YQ58NPF,127,235.78,399.99
19662,B07FM9913M,Emilio Martinez,5,11-Nov-18,True,Great value for money,The only thing I dislike is battery life and the lack of a headphone jack. But this phone is seriously amazing. The camera is beyond good.,3.0,Xiaomi,"Unlocked GOLD Xiaomi Mi A2, 4GB 64GB, Dual SIM standby, Global Version, 5.5 inch Smartphone Android One, Dual Rear 12.0MP Camera Snapdragon 625",https://www.amazon.com/Xiaomi-64GB-4GB-5-99-International/dp/B07FM9913M,https://m.media-amazon.com/images/I/61w4AKhyLzL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07FM9913M,453,159.49,0.0
20953,B07HK4JNV1,NIck,1,11-May-19,True,Phone does not work on tmobile,this phone was falsely advertised as being compatible with tmobile and metro pcs. IT IS NOT COMPATIBLE!!,3.0,Xiaomi,"Xiaomi Redmi Note 6 Pro 64GB / 4GB RAM 6.26"" Dual Camera LTE Factory Unlocked Smartphone Global Version (Black)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Version/dp/B07HK4JNV1,https://m.media-amazon.com/images/I/517Q3-wHBkL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07HK4JNV1,441,179.5,0.0
19561,B07FM9913M,Dexter,1,11-May-19,True,"Unreliable Phone, major SIM card bug, causing complete cellular signal loss.","At a glance, the Xiaomi A2 seems like an excellent choice for a budget phone with really good features. The phone has a decent CPU, its Bluetooth stack supports LDAC, the camera is decent. However, it has one MAJOR flaw: It's primary function which is making/receiving calls is VERY UNRELIABLE. I use T-Mobile, on a single day the phone entered into ""Invalid Sim Inserted"" state, I almost missed a work call, and then missed a VERY important call. I need a phone that is reliable 24/7. This can happen at any given time, and the only solution is to reboot the phone. I wouldn't recommend this phone to anyone that needs their phone for work, or relies upon it. Otherwise, the phone has decent features. I give it one star.",3.0,Xiaomi,"Unlocked GOLD Xiaomi Mi A2, 4GB 64GB, Dual SIM standby, Global Version, 5.5 inch Smartphone Android One, Dual Rear 12.0MP Camera Snapdragon 625",https://www.amazon.com/Xiaomi-64GB-4GB-5-99-International/dp/B07FM9913M,https://m.media-amazon.com/images/I/61w4AKhyLzL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07FM9913M,453,159.49,0.0
21508,B07JMPGNHK,Kajla Dias,5,11-May-19,True,Better choice,"I'm loving, this phone is great! Arrived at the time and works very well",1.0,Xiaomi,"Xiaomi Mi 8 Lite (64GB, 4GB RAM) 6.26"" Full Screen Display, Snapdragon 660, Dual AI Camera's, Factory Unlocked Phone - International Global 4G LTE Version (Black)",https://www.amazon.com/Xiaomi-Display-Snapdragon-Cameras-Unlocked/dp/B07JMPGNHK,https://m.media-amazon.com/images/I/61oKJ6RYCDL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07JMPGNHK,242,194.99,249.99
21021,B07HK4JNV1,Client d'Amazon,5,11-May-19,True,Amazing,"Amazing cellphone, fast, big screen and very good baterry",1.0,Xiaomi,"Xiaomi Redmi Note 6 Pro 64GB / 4GB RAM 6.26"" Dual Camera LTE Factory Unlocked Smartphone Global Version (Black)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Version/dp/B07HK4JNV1,https://m.media-amazon.com/images/I/517Q3-wHBkL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07HK4JNV1,441,179.5,0.0
23564,B07PY52GVP,CJ Finan,5,11-May-19,True,Top Tier Phone for Mid Tier Price,"This review is based off of one day with the device. Phone is sleek and glass , looks very nice, not cheap at all. The camera quality is amazing, I have already gone out to play with it and can easily say it compare to and in some ways beats my Galaxy S9+. The phone UI is quick and responsive, some of the add ons can be a little annoying but with a few clicks that is all turned off. US Carriers - This will work great on AT&T and T-Mobile in the US. I personally have this running on Metro PCS (By T-Mobile) and it is running full voice service and LTE data. YOU WILL NEED TO CALL THE CARRIER TO HAVE THIS ACTIVATED. It even says so on the box. It was a fast 5 minute phone call, just ask them to add a phone through BYOD (bring your own device) they will know what to do! I am very impressed so far with this phone and it is very easily on par with some of the top phones available domestically at the time of writing.",19.0,Xiaomi,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Black - Unlocked Global Version",https://www.amazon.com/Xiaomi-Redmi-Note-Snapdragon-Black/dp/B07PY52GVP,https://m.media-amazon.com/images/I/61ZaskM5hBL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07PY52GVP,630,167.0,0.0
23605,B07PY52GVP,Amazon Customer,5,11-May-19,True,Giving apple a run for its money !,Amazing quality for the price insanely good camera ! And lighting fast speed battery also last forever way better than a iPhone ! Coming from a previous iPhone user,3.0,Xiaomi,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Black - Unlocked Global Version",https://www.amazon.com/Xiaomi-Redmi-Note-Snapdragon-Black/dp/B07PY52GVP,https://m.media-amazon.com/images/I/61ZaskM5hBL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07PY52GVP,630,167.0,0.0
21506,B07JMPGNHK,Andres,1,11-May-19,True,What is this?,"This is my brand new ""Xiaomi mi 8 lite""... Something that looks like a lamp, sending back expect full refund.",1.0,Xiaomi,"Xiaomi Mi 8 Lite (64GB, 4GB RAM) 6.26"" Full Screen Display, Snapdragon 660, Dual AI Camera's, Factory Unlocked Phone - International Global 4G LTE Version (Black)",https://www.amazon.com/Xiaomi-Display-Snapdragon-Cameras-Unlocked/dp/B07JMPGNHK,https://m.media-amazon.com/images/I/61oKJ6RYCDL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07JMPGNHK,242,194.99,249.99
19614,B07FM9913M,Gema o,5,11-Mar-19,True,Really Nice material,Really Nice camera and a big memory,2.0,Xiaomi,"Unlocked GOLD Xiaomi Mi A2, 4GB 64GB, Dual SIM standby, Global Version, 5.5 inch Smartphone Android One, Dual Rear 12.0MP Camera Snapdragon 625",https://www.amazon.com/Xiaomi-64GB-4GB-5-99-International/dp/B07FM9913M,https://m.media-amazon.com/images/I/61w4AKhyLzL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07FM9913M,453,159.49,0.0
20895,B07HK4JNV1,Sophie,1,11-Mar-19,True,An exercise in minor frustrations,"Recently broke my Moto G5 plus and replaced it with this, mostly pretty happy. Wish the LED indicator was colored. I find the notch a bit annoying because it limits the notification indicators. The battery display is great and the screen itself is really pretty. The battery lasts through my 12 hour shift just fine. I don't know if it's my new network or if the antenna is worse but I don't get service inside the warehouse like my old phone did. I recommend changing the launcher if you don't like a cluttered home screen since the default doesn't have an app drawer. Edit after a few weeks: The phone often ""forgets"" how to use mobile data. Turning off data and turning it back on doesn't even work. I have to fully restart the phone. It is a pain in the butt when I just wanna quickly look something up. Last week the audio randomly stopped working for no reason until a restart. It often has a second of two of delay before the screen turns on when you press the button. I do not recommend buying this phone. It is full of minor quirks and your money can be better spent elsewhere. update: After two months it completely broke and won't turn on. Don't waste your money",20.0,Xiaomi,"Xiaomi Redmi Note 6 Pro 64GB / 4GB RAM 6.26"" Dual Camera LTE Factory Unlocked Smartphone Global Version (Black)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Version/dp/B07HK4JNV1,https://m.media-amazon.com/images/I/517Q3-wHBkL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07HK4JNV1,441,179.5,0.0
22469,B07N6N7JP3,Patryk Obiedzinski,5,11-Mar-19,True,AMAZING!,"I was waiting for Galaxy s10+ coming from a Galaxy s8, I saw the price for galaxy s10+ and I was like hell no, I am not paying that much money for a phone. Settle for Mi Mix 3 and I couldn't be happier. Same dimensions as s10+, if you don't care to have in screen fingerprint scanner, this is a phone for you. Finger print scanner that is in the back of them phone works fantastic, it unlocks the phone instantaneously. No stupid cutout for the camera. I really love the idea of sliding screen to uncover front facing camera. If I could give 6 stars review I would. No bloat software only the essentials. What else can I say... if you still undecided about this phone, find out for yourself!",18.0,Xiaomi,"Xiaomi MI Mix 3 (128GB, 6GB) 6.39"" Display, Dual SIM 4G LTE GSM Unlocked Multi-Functional Magnetic Slider Smartphone w/Wireless Charging Pad (Black)",https://www.amazon.com/Xiaomi-Unlocked-Multi-Functional-Magnetic-Smartphone/dp/B07N6N7JP3,https://m.media-amazon.com/images/I/71QLhYeA2+L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07N6N7JP3,79,0.0,0.0
20967,B07HK4JNV1,CHHOU,5,11-Mar-19,True,Nice budget phone,The product came early more than i had expected. Packing with safty box. The phone was in original box with all tools. It works very well with T-moble with LTE.,2.0,Xiaomi,"Xiaomi Redmi Note 6 Pro 64GB / 4GB RAM 6.26"" Dual Camera LTE Factory Unlocked Smartphone Global Version (Black)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Version/dp/B07HK4JNV1,https://m.media-amazon.com/images/I/517Q3-wHBkL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07HK4JNV1,441,179.5,0.0
20902,B07HK4JNV1,FR,5,11-Mar-19,True,A perfect 5 in my book,"This is the first time I have purchased a 100% Chinese handset and I must say I am very impressed. The package came very nicely packed and in a timely manner, an usual forte of Amazon. The 2 pin converter for U.S. was a nice touch plus the TPU soft case was a pleasant surprise. Since Saturday after getting the handset, I fully charged the phone straight out of the box (HIGHLY RECOMMEND) and today (Monday) it is at 65% *touchwood* It has gone through all updates, app installations, couple of video chats, photos. For $200 odd, this is a very good handset. I have been caught in two minds - Huawei or Xiaomi. After paying attention to some rumors of Huawei, I decided to go for Xiaomi and boy was I surprised! Battery life is excellent; lovely display and colors; fast responding fingerprint sensor. Slight disappointment of no facial recognition but that's ok for me. It has MIUI but am happy with Google and more familiar with it. Wi-FI picks up both bands, 4G LTE is damn good. I cannot find any blemish at this point, but I'll definitely revisit if required.",6.0,Xiaomi,"Xiaomi Redmi Note 6 Pro 64GB / 4GB RAM 6.26"" Dual Camera LTE Factory Unlocked Smartphone Global Version (Black)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Version/dp/B07HK4JNV1,https://m.media-amazon.com/images/I/517Q3-wHBkL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07HK4JNV1,441,179.5,0.0
20018,B07G8VPHG3,Joe M,5,11-Jun-19,True,Great phone at a great price,"I waited a while before posting this review to ensure I had run the phone through its paces. After several months of use, I can say I'm very satisfied with the performance of this unit. The battery life is excellent, it works with Android Auto in my car, the camera is decent, and the phone is fast thanks to the 4Gb of RAM and the mid-range 8-core processor. Best of all, it's Android One, so it has been receiving monthly security updates, and was automatically updated to Android P. Even under all-day use, it's rarely below 60% battery at the end of the day, thanks to the massive 4000mAh battery. The fingerprint reader works consistently and reliably. Oddly, even though this isn't an OLED screen, I have very little difficulty seeing it at any rotational angle when wearing polarized sunglasses, which is unusual for an IPS screen. If I have any quibble at all, it's that it doesn't support NFC. Overall, I'm very pleased with this phone, and would recommend it, especially at this price point.",3.0,Xiaomi,"Xiaomi Mi A2 Lite (64GB, 4GB RAM) 5.84"" 18:9 HD Display, Dual Camera, Android One Unlocked Smartphone - International Global LTE Version (Gold)",https://www.amazon.com/Xiaomi-Lite-64GB-5-84-International/dp/B07G8VPHG3,https://m.media-amazon.com/images/I/61lfpjOekDL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07G8VPHG3,149,154.49,0.0
24437,B07QK32C8M,Joyce,2,11-Jun-19,True,Battery life not good,"I'm very disappointed with the battery, I think it came with some kind of addiction, because it ends very fast.",2.0,Xiaomi,"Xiaomi Redmi Note 7 128GB + 4GB RAM 6.3"" FHD+ LTE Factory Unlocked 48MP GSM Smartphone (Global Version, No Warranty) (Space Black)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Warranty/dp/B07QK32C8M,https://m.media-amazon.com/images/I/51Hc4HmwwbL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07QK32C8M,229,176.94,0.0
23828,B07Q26V49K,Kendel G.,5,11-Jun-19,True,Beauuutiful!,"Ok! So here's the deal. If you have MetroPCS and you aren't getting service on the phone instantly, put your sim back into you other phone and call Metro, tell them you want to switch over, get your IMEI #2 and they'll switch you over!!! I love this phone!!",2.0,Xiaomi,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Blue - Unlocked Global Version, No Warranty",https://www.amazon.com/Xiaomi-Redmi-Note-64GB-Snapdragon/dp/B07Q26V49K,https://m.media-amazon.com/images/I/41FBnbqW3pL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07Q26V49K,471,166.0,299.99
23700,B07PY52GVP,Arthur Bryan Crowther,5,11-Jul-19,True,Xaiomi Mastery,"It,s got a great camera. So far. I am extremely pleased.",1.0,Xiaomi,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Black - Unlocked Global Version",https://www.amazon.com/Xiaomi-Redmi-Note-Snapdragon-Black/dp/B07PY52GVP,https://m.media-amazon.com/images/I/61ZaskM5hBL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07PY52GVP,630,167.0,0.0
